,Hold 0,Hold 1,Hold 2,Hold 3,Hold 4,Hold 5,Hold 6,Hold 7,Hold 8,Hold 9,Hold 10,Hold 11,Hold 12,Hold 13,Hold 14,Hold 15,Hold 16,Hold 17,Hold 18,Hold 19,Hold 20,Hold 21,Hold 22,Hold 23,Hold 24,Hold 25,Hold 26,Hold 27,Hold 28,Hold 29,Hold 30,Hold 31,Hold 32,Hold 33,Hold 34,Hold 35,Hold 36,Hold 37,Hold 38,Hold 39,Hold 40,Hold 41,Hold 42,Hold 43,Hold 44,Hold 45,Hold 46,Hold 47,Hold 48,Hold 49,Hold 50,Hold 51,Hold 52,Hold 53,Hold 54,Hold 55,Hold 56,Hold 57,Hold 58,Hold 59,Hold 60,Hold 61,Hold 62,Hold 63,Hold 64,Hold 65,Hold 66,Hold 67,Hold 68,Hold 69,Hold 70,Hold 71,Hold 72,Hold 73,Hold 74,Hold 75,Hold 76,Hold 77,Hold 78,Hold 79,Hold 80,Hold 81,Hold 82,Hold 83,Hold 84,Hold 85,Hold 86,Hold 87,Hold 88,Hold 89,Hold 90,Hold 91,Hold 92,Hold 93,Hold 94,Hold 95,Hold 96,Hold 97,Hold 98,Hold 99,Hold 100,Hold 101,Hold 102,Hold 103,Hold 104,Hold 105,Hold 106,Hold 107,Hold 108,Hold 109,Hold 110,Hold 111,Hold 112,Hold 113,Hold 114,Hold 115,Hold 116,Hold 117,Hold 118,Hold 119,Hold 120,Hold 121,Hold 122,Hold 123,Hold 124,Hold 125,Hold 126,Hold 127,Hold 128,Hold 129,Hold 130,Hold 131,Hold 132,Hold 133,Hold 134,Hold 135,Hold 136,Hold 137,Hold 138,Hold 139,Hold 140,Hold 141,Hold 142,Hold 143,Hold 144,Hold 145,Hold 146,Hold 147,Hold 148,Hold 149,Hold 150,Hold 151,Hold 152,Hold 153,Hold 154,Hold 155,Hold 156,Hold 157,Hold 158,Hold 159,Hold 160,Hold 161,Hold 162,Hold 163,Hold 164,Hold 165,Hold 166,Hold 167,Hold 168,Hold 169,Hold 170,Hold 171,Hold 172,Hold 173,Hold 174,Hold 175,Hold 176,Hold 177,Hold 178,Hold 179,Hold 180,Hold 181,Hold 182,Hold 183,Hold 184,Hold 185,Hold 186,Hold 187,Hold 188,Hold 189,Hold 190,Hold 191,Hold 192,Hold 193,Hold 194,Hold 195,Hold 196,Hold 197,Hold 198,Hold 199,Hold 200,Hold 201,Hold 202,Hold 203,Hold 204,Hold 205,Hold 206,Hold 207,Hold 208,Hold 209,Hold 210,Hold 211,Hold 212,Hold 213,Hold 214,Hold 215,Hold 216,Hold 217,Hold 218,Hold 219,Hold 220,Hold 221,Hold 222,Hold 223,Hold 224,Hold 225,Hold 226,Hold 227,Hold 228,Hold 229,Hold 230,Hold 231,Hold 232,Hold 233,Hold 234,Hold 235,Hold 236,Hold 237,Hold 238,Hold 239,Hold 240,Hold 241,Hold 242,Hold 243,Hold 244,Hold 245,Hold 246,Hold 247,Hold 248,Hold 249,Hold 250,Hold 251,Hold 252,Hold 253,Hold 254,Hold 255,Hold 256,Hold 257,Hold 258,Hold 259,Hold 260,Hold 261,Hold 262,Hold 263,Hold 264,Hold 265,Hold 266,Hold 267,Hold 268,Hold 269,Hold 270,Hold 271,Hold 272,Hold 273,Hold 274,Hold 275,Hold 276,Hold 277,Hold 278,Hold 279,Hold 280,Hold 281,Hold 282,Hold 283,Hold 284,Hold 285,Hold 286,Hold 287,Hold 288,Hold 289,Hold 290,Hold 291,Hold 292,Hold 293,Hold 294,Hold 295,Hold 296,Hold 297,Hold 298,Hold 299,Hold 300,Hold 301,Hold 302,Hold 303,Hold 304,Hold 305,Hold 306,Hold 307,Hold 308,Hold 309,Start_Jug,Start_Semi-Jug,Start_Crimp,Start_Pinch,Start_Sloper,Start_Undercling,Start_Sidepull,Start_Foot,Finish_Jug,Finish_Semi-Jug,Finish_Crimp,Finish_Pinch,Finish_Sloper,Finish_Undercling,Finish_Sidepull,Finish_Foot,Hand_Jug,Hand_Semi-Jug,Hand_Crimp,Hand_Pinch,Hand_Sloper,Hand_Undercling,Hand_Sidepull,Hand_Foot,Foot_Jug,Foot_Semi-Jug,Foot_Crimp,Foot_Pinch,Foot_Sloper,Foot_Undercling,Foot_Sidepull,Foot_Foot,name,grade,holdcount,filepath,handholds,footholds,startholds,finishholds,Distance of Climb,campus,total_Foot,total_Pinch,total_Jug,Quadrant 6,Quadrant 7,Quadrant 3,Quadrant 5,Quadrant 1,total_Semi-Jug,total_Sidepull,total_Crimp,total_Undercling,Quadrant 8,Quadrant 9,Quadrant 10,Quadrant 4,Quadrant 13,Quadrant 0,Quadrant 11,Quadrant 12,Quadrant 2,total_Sloper,Quadrant 14,Hold 310
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,dddd66,7,11.0,../somephotos/2022-01-26 04_10_08-Rock Climbing.png,3.0,4.0,2.0,2.0,660.6561132692257,False,4.0,0,1.0,0,2.0,1.0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,4.0,0,0
197,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,Shimmy Shimmy Ya,5,8.0,../somephotos/2022-01-26 04_10_13-Rock Climbing.png,3.0,2.0,2.0,1.0,668.3144843559804,False,2.0,1.0,1.0,1.0,1.0,0,1.0,0,0,1.0,3.0,1.0,0,1.0,0,2.0,0,0,1.0,0,1.0,0,0,0
198,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0,1,1,0,1,1,4,V5-V8 Circuit #10,5,13.0,../somephotos/2022-01-26 04_10_18-Rock Climbing.png,4.0,6.0,2.0,1.0,783.5886995101448,False,4.0,3.0,1.0,1.0,0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,0,1.0,2.0,0,1.0,0,1.0,1.0,0,0,1.0,0
199,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0,3,Witness the Squibness,7,13.0,../somephotos/2022-01-26 04_10_23-Rock Climbing.png,6.0,4.0,2.0,1.0,866.0463324788115,False,3.0,2.0,1.0,0,1.0,0,1.0,1.0,3.0,2.0,1.0,0,1.0,2.0,1.0,2.0,0,0,0,3.0,1.0,2.0,0,0
200,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,Halfway,6,12.0,../somephotos/2022-01-26 04_10_28-Rock Climbing.png,5.0,4.0,2.0,1.0,838.7353575473016,False,3.0,1.0,3.0,0,1.0,1.0,0,1.0,2.0,1.0,1.0,0,1.0,0,1.0,1.0,2.0,0,1.0,0,1.0,1.0,2.0,0
201,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,V4-V6 Circuit #8,5,9.0,../somephotos/2022-01-26 04_10_33-Rock Climbing.png,4.0,2.0,2.0,1.0,590.1343067472014,False,1.0,0,1.0,1.0,0,3.0,1.0,0,3.0,0,4.0,0,1.0,0,1.0,0,0,0,0,0,2.0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Create Baby Create,3,7.0,../somephotos/2022-01-26 04_10_43-Rock Climbing.png,4.0,1.0,2.0,0.0,0,False,0,2.0,3.0,0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,1.0,0,0,2.0,0,1.0,1.0,0,0
203,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,Penguin Hop,3,9.0,../somephotos/2022-01-26 04_10_48-Rock Climbing.png,4.0,2.0,2.0,1.0,806.6241379973699,False,2.0,0,4.0,1.0,0,0,0,1.0,1.0,0,1.0,1.0,0,2.0,1.0,2.0,0,1.0,0,1.0,0,0,0,0
204,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,2,0,1,0,0,0,1,0,0,1,0,3,18 holds,4,15.0,../somephotos/2022-01-26 04_10_53-Rock Climbing.png,7.0,5.0,2.0,1.0,838.7885609615811,False,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,0,2.0,1.0,1.0,1.0,0,1.0,3.0,0,2.0,0,0
205,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,Dynosuaris Rex,3,8.0,../somephotos/2022-01-26 04_10_58-Rock Climbing.png,2.0,3.0,2.0,1.0,658.647857356266,False,1.0,0,4.0,0,0,0,0,2.0,1.0,0,2.0,0,0,1.0,1.0,2.0,1.0,0,0,1.0,0,0,0,0
206,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,3,0,0,1,0,0,1,shrimp burrito,1,12.0,../somephotos/2022-01-26 04_11_03-Rock Climbing.png,4.0,5.0,2.0,1.0,685.5,False,1.0,0,3.0,1.0,1.0,1.0,0,1.0,6.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0,1.0,0,0
207,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,The Sauce,10,7.0,../somephotos/2022-01-26 04_11_08-Rock Climbing.png,3.0,1.0,2.0,1.0,888.6844209279242,False,1.0,1.0,1.0,0,0,0,1.0,0,3.0,0,1.0,0,1.0,0,1.0,0,1.0,2.0,0,1.0,0,0,0,0
208,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,2,0,1,0,1,0,Floats Your Boat 7x10 edit,1,14.0,../somephotos/2022-01-26 04_11_13-Rock Climbing.png,4.0,6.0,2.0,2.0,607.6662324006494,False,0,0,9.0,1.0,2.0,2.0,0,2.0,2.0,1.0,2.0,0,0,3.0,3.0,0,0,0,0,0,1.0,1.0,0,0
209,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Juliette,3,9.0,../somephotos/2022-01-26 04_11_23-Rock Climbing.png,5.0,1.0,2.0,1.0,565.4153340686827,False,0,3.0,1.0,0,2.0,1.0,2.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,1.0,0,2.0,2.0,0,0
